Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Name of Facility,Street Address,Total Fires
2022,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,849,Maritime North,"200 Maritime Academy Dr, Vallejo Ca. 94590",0
2022,111188,California State University Maritime Academy,113400,2,The Training Ship Golden Bear,849,Training Ship Golden Bear,200 Maritime Academy Drive,0
2022,110486,California State University-Bakersfield,799300,1,Main Campus,9613,Student Housing West,"9051 Stockdale Hwy. Bakersfield, Ca. 93311",0
2022,110486,California State University-Bakersfield,799300,1,Main Campus,9613,Student Housing East,"8501 Stockdale Hwy. Bakersfield, Ca 93311",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Anacapa Village A,"73 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Anacapa Village B,"73 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Anacapa Village C,"73 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Santa Cruz Village D,"74 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Santa Cruz Village E,"74 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Santa Cruz Village F,"74 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Santa Cruz Village G,"74 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Santa Cruz Village H,"74 Ventura St., Camarillo, CA",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Town Center A,"45 Rincon Dr., Camarillo, CA 9",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Town Center B,"45 Rincon Dr., Camarillo, CA 9",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Town Center C,"45 Rincon Dr., Camarillo, CA 9",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Town Center D,"45 Rincon Dr., Camarillo, CA 9",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Santa Rosa Village K,"65 Santa Paula St., Camarillo,",0
2022,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,6128,Santa Rosa Village L,"65 Santa Paula St., Camarillo,",0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,Esken Hall,681 W. Sacramento Ave,0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,Konkow Hall,701 W. Sacramento Ave,0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,Lassen Hall,501 Citrus Ave,0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,Mechoopda Hall,691 W. Sacramento Ave,0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,Shasta Hall,551 Citrus Ave,0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,Estom Jamani,521 Legion Ave,0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,Whitney Hall,545 Legion Ave,0
2022,110538,California State University-Chico,114600,1,Main Campus,14183,University Village,1325 Nord Ave,1
2022,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,14183,Beef Unit,"311 Nicholas C Shouten Ln, Chi",0
2022,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,14183,Sheep Unit,"311 Nicholas C Shouten Ln, Chi",0
2022,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,14183,Swine Unit,"311 Nicholas C Shouten Ln, Chi",0
2022,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,14183,Mobile Vehicle Unit,"311 Nicholas C Shouten Ln, Chi",0
2022,110547,California State University-Dominguez Hills,114100,1,California State University Dominguez Hills,16426,University Housing - Phase 1 & 2,"1100 E. Victoria Street, Carso",0
2022,110547,California State University-Dominguez Hills,114100,1,California State University Dominguez Hills,16426,Student Resident Housing - Phase 3,"1100 E. Victoria Street, Carson, CA 90747",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Calaveras,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Coloma,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Sierra,"1901 Harder Road, Haward, CA 9",1
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Sonora,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Mariposa,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Talmalpais,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Shasta,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Diablo,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Sequoia,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,Juniper,"1901 Harder Road, Hayward, CA",0
2022,110574,California State University-East Bay,113800,1,Main Campus,13673,University Village,"25400 Carlos Bee Boulevard, Ha",0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Aspen Hall,5150 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Baker Hall,5158 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Birch Hall,5162 N Barton Ave,1
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Cedar Hall,5037 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Graves Hall,5156 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Homan Hall,5154 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Ponderosa Hall,5152 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Sequoia Hall,5035 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Sycamore Hall,5160 N Barton Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Beef Unit,2640 E. Portals Ave,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Horse Unit,5405 N. Price,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Swine Unit,2654 E. Portals,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Sheep Unit,2817 E Barstow,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Dairy Unit  #1,5501 N. Sierra Vista,0
2022,110556,California State University-Fresno,114700,1,Main Campus,23999,Dairy Unit #2,5501 N. Sierra Ave. Fresno CA 93740,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Acacia,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Birch,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Cypress,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Elm,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Fig,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Holly,800 N. State College,3
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Juniper,800 N. State College,1
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Manzanita,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Oak,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Pine,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Sycamore,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Valencia,800 N. State College,0
2022,110565,California State University-Fullerton,113700,1,Main Campus,40386,Willow,800 N. State College,0
2022,110565,California State University-Fullerton,113700,4,Grand Central Arts Center,40386,GCAC Apartments,"125 N Broadway, Santa Ana, CA 92701",0
2022,110583,California State University-Long Beach,113900,1,Main Campus,38973,Parkside College,"1601 Earl Warren Dr, CA",0
2022,110583,California State University-Long Beach,113900,1,Main Campus,38973,Hillside College,"5851 Beach Dr, Long Beach, CA",0
2022,110583,California State University-Long Beach,113900,1,Main Campus,38973,Los Cerritos Hall,"5855 Beach Dr, Long Beach, CA",0
2022,110583,California State University-Long Beach,113900,1,Main Campus,38973,Los Alamitos Hall,"5859 Beach Dr, Long Beach, CA",0
2022,110583,California State University-Long Beach,113900,1,Main Campus,38973,International House,"5854 Beach Dr, Long Beach, CA",0
2022,110583,California State University-Long Beach,113900,1,Main Campus,38973,Beachside College,"4835 Pacific Coast Hwy, Long B",0
2022,110592,California State University-Los Angeles,114000,1,California State University- Los Angeles,26460,"CSULA Housing, Phase 1",5600 Paseo Rancho Castilla,0
2022,110592,California State University-Los Angeles,114000,1,California State University- Los Angeles,26460,CSULA Golden Eagle Apartments,5425 Dobbs Street,0
2022,110592,California State University-Los Angeles,114000,1,California State University- Los Angeles,26460,"CSULA Housing, Phase 2",5300 Paseo Rancho Castilla,0
2022,110592,California State University-Los Angeles,114000,1,California State University- Los Angeles,26460,CSULA South Village,5500 Paseo Rancho Castilla,0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Cypress Hall,"6143 Fifth Avenue, Seaside, CA",0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Asilomar Hall,"3059 Divarty Street, Seaside,",0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Willet Hall,"6142 Fifth Avenue, Seaside, CA",0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Manzanita Hall,"3057 Divarty Street, Seaside,",0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Yarrow Hall,"3053 Divarty Street, Seaside,",0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Acocet Hall,"3043 Divarty Street, Seaside,",1
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Tortuga Hall,"5105 Fourth Avenue, Seaside, C",0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Sanderling Hall,"5101 Fourth Avenue, Seaside, C",0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Strawberry Apartments,6013 General Jim Moore Bouleva,0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Pinnacles Suites,6011 General Jim Moore Bouleva,0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Vinyard Suites,6015 General Jim Moore Bouleva,0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Frederick Park 1,East Campus Housing,0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Frederick Park 2,East Campus Housing,0
2022,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7045,Promontory,"400 8th Street, Marina CA, 939",1
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-1 Chantreral Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-2 Carragheen Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-3 Woodruff Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-4 Burdock Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-5 Southernwood Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-6 Pacific Willow Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-7 Torrey Pine Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-8 Baybery Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-9 Pinon Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-10 Valley Oak Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA 11 Lupine Hall,17950 Lassen Street,1
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-12 Saguaro Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-13 Heater Hall,17950 Lassen Street,2
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-14 Rose Crown Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-15 Bougainvillea Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-16 Mariposa Hall,17950 Lassen Street,1
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-17 Toyon Hall,17950 Lassen Street,1
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-A,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-B,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-C,10021 Zelzah Avenue,4
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-D,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-E,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-F,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-G,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-H,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-I,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-J,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UVA-K,10021 Zelzah Avenue,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-18 Hawthorne Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-19 Sycamore Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-20 Ironwood Hall,17950 Lassen Street,0
2022,110608,California State University-Northridge,115300,1,California State University- Northridge,37579,UPA-21 Shore Pine Hall,17950 Lassen Street,0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,American River Courtyard,"6002 J Street, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Desmond Hall,"6014 J Street, Sacramento",1
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Draper Hall,"6010 J Street, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Jenkins Hall,"6012 J Street, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Sierra Hall,"6006 J Street, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Sutter Hall,"6004 J Street, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Riverview Hall,"6016 J Street, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Hornet Commons Aspen (A),"3001 State University Dr, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Hornet Commons Birch (B),"3001 State University Dr, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Hornet Commons Cedar (C),"3001 State University Dr, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Hornet Commons Spruce (D),"3001 State University Dr, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Hornet Commons Cypress (E),"3001 State University Dr, Sacramento",0
2022,110617,California State University-Sacramento,115000,1,Sacramento State,31818,Hornet Commons Alder (F),"3001 State University Dr, Sacramento",0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Badger Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Joshua Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Mohave Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Morongo Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,San Manuel Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Shadin Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Tokay Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Waterman Dorm,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Arrowhead Village #2,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Arrowhead Village #3,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Arrowhead Village #4,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Arrowhead Village #5,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Arrowhead Village #6,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,University Village #7,1577 Northpark Blvd.,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,University Village #8,1577 Northpark Blvd.,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,University Village #9,1577 Northpark Blvd.,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Cajon,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Running Springs,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Serrano Village,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Coyote Village,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,Coyote Commons & Dining,6000 University Parkway,0
2022,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,19803,University Village,1577 Northpark Blvd.,0
2022,366711,California State University-San Marcos,3011300,1,Main Campus,15109,University Village Apt,305 Campus View Dr,0
2022,366711,California State University-San Marcos,3011300,1,Main Campus,15109,The Quad,200 Barham Dr.,1
2022,366711,California State University-San Marcos,3011300,1,Main Campus,15109,North Commons,190 Barham Drive,0
2022,110495,California State University-Stanislaus,115700,1,CSU Stanislaus - Turlock,10154,Residential Life Village 1,One University Circle,0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Chapultepec,5400 Remington Road  San Diego,0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Cuicacalli,5150 East Campus Drive  San Di,0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Maya/Olmeca,6050 Lindo Paseo Ave.  San Die,0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Tenochca,6126 Montezuma Road  San Diego,0
2022,122409,San Diego State University,115100,1,Main Campus,37402,University Towers,5505 Montezuma Road  San Diego,0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Villa Alvarado,"6161 Alvarado Road  San Diego,",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Zura,6124 Montezuma Road  San Diego,0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Aztec Corner,"5504, 5602, 5700 Montezuma Roa",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Piedra del Sol,"5600 Hardy Ave. San Diego, CA",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Granada Apartments,"5525 Hardy Ave., San Diego CA",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Tarastec Apartments,"5455 55th St., San Diego CA. 9",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Toltec Apartments,"5460 55th St., San Diego CA. 9",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Zapotec Apartments,"5450 55th St., San Diego CA. 9",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,"South Campus Plaza, North","5140 College Ave., San Diego C",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,"South Campus Plaza, South","5120 College Ave., San Diego C",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,M@College,"5030 College Ave., San Diego C",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Huaxtepec,"5475 55th St., San Diego CA 92182",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Huaxyacac,"5410 55th St., San Diego CA 92182",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Metepec,"5430 55th St., San Diego CA 92182",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Mixquic,"5484 55th St., San Diego CA 92182",0
2022,122409,San Diego State University,115100,1,Main Campus,37402,Zacatepec,"5485 55th St., San Diego CA 92182",0
2022,122597,San Francisco State University,115400,1,Main Campus,25282,Village at Centennial Square,"750 Font Blvd, San Francisco",0
2022,122597,San Francisco State University,115400,1,Main Campus,25282,Towers at Centennial Square,"796 Font Blvd, San Francisco",0
2022,122597,San Francisco State University,115400,1,Main Campus,25282,Towers Junior Suites,"798 Font Blvd, San Francisco",0
2022,122597,San Francisco State University,115400,1,Main Campus,25282,Mary Park Hall,"802 Font Blvd, San Francisco",0
2022,122597,San Francisco State University,115400,1,Main Campus,25282,Mary Ward Hall,"800 Font Blvd, San Francisco",0
2022,122597,San Francisco State University,115400,1,Main Campus,25282,University Park North,"15 Buckingham Way, San Francisco",3
2022,122597,San Francisco State University,115400,1,Main Campus,25282,University Park South,"1701 Holloway Ave, San Francisco",0
2022,122597,San Francisco State University,115400,1,Main Campus,25282,Manzanita Square,"2 Varela Ave, San Francisco, CA 94132",0
2022,122597,San Francisco State University,115400,3,The Estuary & Ocean Science Center,25282,Ohrenschall Guest Center,"3150 Paradise Drive, Tiburon, CA 94920",0
2022,122755,San Jose State University,115500,1,Main Campus,35751,Joe West Hall,375 S. 9th St.,0
2022,122755,San Jose State University,115500,1,Main Campus,35751,Campus Village Bldg B,350 S. 9th St.,0
2022,122755,San Jose State University,115500,1,Main Campus,35751,Washburn Hall,385 S. 8th St.,0
2022,122755,San Jose State University,115500,1,Main Campus,35751,Campus Village Bldg C,320 S. 9th St.,0
2022,122755,San Jose State University,115500,1,Main Campus,35751,Campus Village Bldg A,380 S. 9th St.,0
2022,122755,San Jose State University,115500,1,Main Campus,35751,Campus Village 2,345 S. 9th St.,0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Medoc,"1801 East Cotati Ave. Rohnert Park, CA 94928",1
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Alsace,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Madeira,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Bordeaux,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Loire,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Classico,"1801 East Cotati Ave. Rohnert Park, CA 94928",1
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Colombard,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Fume Blanc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Grenache,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Burgundy,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Alicante,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Marsanne,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Sirah,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Sauterne,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Meritage,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Chablis,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Claret,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Chenin Blanc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Chardonnay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Barbera,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Flora,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Riesling,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Semillion,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Traminer,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Muscat,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Tokay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Pinot,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Cabernet,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Gamay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Merlot,"1801 East Cotati Ave. Rohnert Park, CA 94928",1
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Mosel,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Piemonte,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Provence,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Rhone,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Rioja,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
